Puzzle,#Runs,Fraction
1:1:2014-1:118,14,0.915348
1:1:2014-1:118,15,0.895158
1:1:2014-1:118,16,0.897402
1:1:2014-1:118,17,0.892886
1:1:2014-1:118,18,0.895631
1:1:2014-1:118,19,0.911020
1:1:2014-1:118,20,0.927313
1:1:2014-1:118,21,0.932302
1:1:2014-1:118,22,0.938507
1:1:2014-1:118,23,0.939969
1:1:2014-1:118,24,0.958129
1:1:2014-1:118,25,0.967481
1:1:2014-1:118,26,0.970119
1:1:2014-1:118,27,0.963177
1:1:2014-1:118,28,0.957226
1:1:2014-1:118,29,0.962266
1:1:2014-1:118,30,0.966973
1:1:2014-1:118,31,0.964952
1:1:2014-1:118,32,0.962203
1:1:2014-1:118,33,0.965485
1:1:2014-1:118,34,0.960024
1:1:2014-1:118,35,0.961278
1:1:2014-1:118,36,0.962331
1:1:2014-1:118,37,0.956843
1:1:2014-1:118,38,0.954065
1:1:2014-1:118,39,0.960442
1:1:2014-1:118,40,0.958218
1:1:2014-1:118,41,0.957095
1:1:2014-1:118,42,0.959077
1:1:2014-1:118,43,0.957430
1:1:2014-1:118,44,0.970250
1:1:2014-1:118,45,0.976272
1:1:2014-1:118,46,0.974096
1:1:2014-1:118,47,0.976825
1:1:2014-1:118,48,0.979796
1:1:2014-1:118,49,0.982190
1:1:2014-1:118,50,0.986169
1:1:2014-1:118,51,0.978757
1:1:2014-1:118,52,0.981161
1:1:2014-1:118,53,0.984985
1:1:2014-1:118,54,0.981833
1:1:2014-1:118,55,0.979626
1:1:2014-1:118,56,0.975664
1:1:2014-1:118,57,0.973282
1:1:2014-1:118,58,0.972612
1:1:2014-1:118,59,0.969296
1:1:2014-1:118,60,0.978078
1:1:2014-1:118,61,0.974860
1:1:2014-1:118,62,0.977482
1:1:2014-1:118,63,0.974432
1:1:2014-1:118,64,0.974911
1:1:2014-1:118,65,0.971582
1:1:2014-1:118,66,0.972359
1:1:2014-1:118,67,0.970889
1:1:2014-1:118,68,0.965618
1:1:2014-1:118,69,0.969274
1:1:2014-1:118,70,0.970625
1:1:2014-1:118,71,0.973409
1:1:2014-1:118,72,0.972589
1:1:2014-1:118,73,0.979639
1:1:2014-1:118,74,0.979029
1:1:2014-1:118,75,0.979766
1:1:2014-1:118,76,0.979947
1:1:2014-1:118,77,0.983573
1:1:2014-1:118,78,0.988561
1:1:2014-1:118,79,0.986481
1:1:2014-1:118,80,0.988679
1:1:2014-1:118,81,0.988091
1:1:2014-1:118,82,0.990832
1:1:2014-1:118,83,0.990102
1:1:2014-1:118,84,0.988673
1:1:2014-1:118,85,0.988068
1:1:2014-1:118,86,0.989986
1:1:2014-1:118,87,0.994118
1:1:2014-1:118,88,0.993311
1:1:2014-1:118,89,0.992051
1:1:2014-1:118,90,0.996789
1:1:2014-1:118,91,0.998363
1:1:2014-1:118,92,1.00047
1:1:2014-1:118,93,0.999636
1:1:2014-1:118,94,1.00095
1:1:2014-1:118,95,0.998167
1:1:2014-1:118,96,0.994568
1:1:2014-1:118,97,0.999919
1:1:2014-1:118,98,0.998763
1:1:2014-1:118,99,1.00030
1:1:2014-1:118,100,1.00000
1:1:2014-1:124,1,0.992890
1:1:2014-1:124,2,0.948134
1:1:2014-1:124,3,0.918546
1:1:2014-1:124,4,1.02535
1:1:2014-1:124,5,1.00681
1:1:2014-1:124,6,0.973110
1:1:2014-1:124,7,0.997078
1:1:2014-1:124,8,0.974360
1:1:2014-1:124,9,0.969691
1:1:2014-1:124,10,0.969147
1:1:2014-1:124,11,0.972232
1:1:2014-1:124,12,0.965249
1:1:2014-1:124,13,0.971470
1:1:2014-1:124,14,0.986011
1:1:2014-1:124,15,0.974227
1:1:2014-1:124,16,0.962140
1:1:2014-1:124,17,0.965935
1:1:2014-1:124,18,0.963045
1:1:2014-1:124,19,0.959781
1:1:2014-1:124,20,0.969182
1:1:2014-1:124,21,0.960801
1:1:2014-1:124,22,0.962072
1:1:2014-1:124,23,0.977019
1:1:2014-1:124,24,0.984061
1:1:2014-1:124,25,0.990761
1:1:2014-1:124,26,0.991555
1:1:2014-1:124,27,0.991120
1:1:2014-1:124,28,0.987921
1:1:2014-1:124,29,0.990435
1:1:2014-1:124,30,0.985957
1:1:2014-1:124,31,0.994796
1:1:2014-1:124,32,0.994814
1:1:2014-1:124,33,0.993487
1:1:2014-1:124,34,0.989537
1:1:2014-1:124,35,0.990654
1:1:2014-1:124,36,0.989578
1:1:2014-1:124,37,0.994319
1:1:2014-1:124,38,0.991912
1:1:2014-1:124,39,0.986456
1:1:2014-1:124,40,0.986559
1:1:2014-1:124,41,0.981734
1:1:2014-1:124,42,0.980577
1:1:2014-1:124,43,0.982753
1:1:2014-1:124,44,0.980628
1:1:2014-1:124,45,0.978277
1:1:2014-1:124,46,0.983770
1:1:2014-1:124,47,0.988784
1:1:2014-1:124,48,0.992968
1:1:2014-1:124,49,0.993100
1:1:2014-1:124,50,0.990142
1:1:2014-1:124,51,0.988488
1:1:2014-1:124,52,0.987554
1:1:2014-1:124,53,0.988202
1:1:2014-1:124,54,0.984625
1:1:2014-1:124,55,0.983351
1:1:2014-1:124,56,0.983204
1:1:2014-1:124,57,0.984098
1:1:2014-1:124,58,0.984692
1:1:2014-1:124,59,0.983712
1:1:2014-1:124,60,0.991062
1:1:2014-1:124,61,0.997016
1:1:2014-1:124,62,0.996168
1:1:2014-1:124,63,0.994433
1:1:2014-1:124,64,0.994849
1:1:2014-1:124,65,0.996965
1:1:2014-1:124,66,0.995428
1:1:2014-1:124,67,0.994007
1:1:2014-1:124,68,0.994397
1:1:2014-1:124,69,0.994413
1:1:2014-1:124,70,0.994231
1:1:2014-1:124,71,0.993788
1:1:2014-1:124,72,0.995303
1:1:2014-1:124,73,0.996754
1:1:2014-1:124,74,0.995022
1:1:2014-1:124,75,0.993283
1:1:2014-1:124,76,0.994714
1:1:2014-1:124,77,0.997379
1:1:2014-1:124,78,0.998126
1:1:2014-1:124,79,0.998765
1:1:2014-1:124,80,0.998884
1:1:2014-1:124,81,0.998693
1:1:2014-1:124,82,0.996427
1:1:2014-1:124,83,0.994661
1:1:2014-1:124,84,0.994562
1:1:2014-1:124,85,0.994923
1:1:2014-1:124,86,0.995351
1:1:2014-1:124,87,0.993397
1:1:2014-1:124,88,0.994913
1:1:2014-1:124,89,0.996216
1:1:2014-1:124,90,0.997845
1:1:2014-1:124,91,0.996842
1:1:2014-1:124,92,0.997304
1:1:2014-1:124,93,0.999298
1:1:2014-1:124,94,0.997300
1:1:2014-1:124,95,0.996629
1:1:2014-1:124,96,0.997544
1:1:2014-1:124,97,0.998488
1:1:2014-1:124,98,0.997557
1:1:2014-1:124,99,1.00050
1:1:2014-1:124,100,1.00000
1:1:2014-1:125,1,0.916323
1:1:2014-1:125,2,1.06374
1:1:2014-1:125,3,1.24299
1:1:2014-1:125,4,1.23091
1:1:2014-1:125,5,1.15264
1:1:2014-1:125,6,1.07515
1:1:2014-1:125,7,1.05321
1:1:2014-1:125,8,1.00514
1:1:2014-1:125,9,1.03036
1:1:2014-1:125,10,1.00528
1:1:2014-1:125,11,0.976855
1:1:2014-1:125,12,0.977202
1:1:2014-1:125,13,0.957745
1:1:2014-1:125,14,0.986874
1:1:2014-1:125,15,0.978096
1:1:2014-1:125,16,0.996484
1:1:2014-1:125,17,0.993829
1:1:2014-1:125,18,0.983988
1:1:2014-1:125,19,0.977872
1:1:2014-1:125,20,0.968731
1:1:2014-1:125,21,0.982548
1:1:2014-1:125,22,0.972460
1:1:2014-1:125,23,0.959576
1:1:2014-1:125,24,0.964987
1:1:2014-1:125,25,0.953195
1:1:2014-1:125,26,0.957395
1:1:2014-1:125,27,0.972129
1:1:2014-1:125,28,0.978853
1:1:2014-1:125,29,0.992453
1:1:2014-1:125,30,0.990341
1:1:2014-1:125,31,0.980444
1:1:2014-1:125,32,0.971448
1:1:2014-1:125,33,0.967135
1:1:2014-1:125,34,0.959060
1:1:2014-1:125,35,0.951445
1:1:2014-1:125,36,0.945467
1:1:2014-1:125,37,0.954213
1:1:2014-1:125,38,0.955573
1:1:2014-1:125,39,0.959610
1:1:2014-1:125,40,0.965511
1:1:2014-1:125,41,0.971515
1:1:2014-1:125,42,0.968802
1:1:2014-1:125,43,0.961857
1:1:2014-1:125,44,0.967492
1:1:2014-1:125,45,0.965641
1:1:2014-1:125,46,0.979768
1:1:2014-1:125,47,0.977529
1:1:2014-1:125,48,0.977654
1:1:2014-1:125,49,0.984283
1:1:2014-1:125,50,0.980682
1:1:2014-1:125,51,0.997100
1:1:2014-1:125,52,0.996112
1:1:2014-1:125,53,0.990865
1:1:2014-1:125,54,0.985246
1:1:2014-1:125,55,0.990509
1:1:2014-1:125,56,0.987896
1:1:2014-1:125,57,0.984240
1:1:2014-1:125,58,0.981089
1:1:2014-1:125,59,0.976198
1:1:2014-1:125,60,0.975025
1:1:2014-1:125,61,0.974425
1:1:2014-1:125,62,0.976098
1:1:2014-1:125,63,0.975599
1:1:2014-1:125,64,0.971629
1:1:2014-1:125,65,0.972905
1:1:2014-1:125,66,0.970778
1:1:2014-1:125,67,0.969054
1:1:2014-1:125,68,0.966497
1:1:2014-1:125,69,0.967863
1:1:2014-1:125,70,0.965312
1:1:2014-1:125,71,0.961398
1:1:2014-1:125,72,0.967338
1:1:2014-1:125,73,0.979890
1:1:2014-1:125,74,0.983368
1:1:2014-1:125,75,0.985188
1:1:2014-1:125,76,0.981377
1:1:2014-1:125,77,0.982741
1:1:2014-1:125,78,0.978955
1:1:2014-1:125,79,0.975330
1:1:2014-1:125,80,0.971775
1:1:2014-1:125,81,0.974779
1:1:2014-1:125,82,0.978500
1:1:2014-1:125,83,0.974996
1:1:2014-1:125,84,0.982225
1:1:2014-1:125,85,0.984328
1:1:2014-1:125,86,0.983569
1:1:2014-1:125,87,0.994430
1:1:2014-1:125,88,0.992554
1:1:2014-1:125,89,0.991878
1:1:2014-1:125,90,0.989210
1:1:2014-1:125,91,0.986662
1:1:2014-1:125,92,0.987665
1:1:2014-1:125,93,0.992055
1:1:2014-1:125,94,0.988869
1:1:2014-1:125,95,0.988239
1:1:2014-1:125,96,0.986386
1:1:2014-1:125,97,0.985453
1:1:2014-1:125,98,0.994627
1:1:2014-1:125,99,0.995534
1:1:2014-1:125,100,1.00000
1:1:2014-1:126,1,1.07925
1:1:2014-1:126,2,0.901490
1:1:2014-1:126,3,1.04525
1:1:2014-1:126,4,0.992038
1:1:2014-1:126,5,0.925624
1:1:2014-1:126,6,0.918160
1:1:2014-1:126,7,0.920807
1:1:2014-1:126,8,0.920973
1:1:2014-1:126,9,0.909777
1:1:2014-1:126,10,0.929858
1:1:2014-1:126,11,0.949649
1:1:2014-1:126,12,0.946399
1:1:2014-1:126,13,0.929082
1:1:2014-1:126,14,0.928631
1:1:2014-1:126,15,0.930462
1:1:2014-1:126,16,0.926897
1:1:2014-1:126,17,0.938234
1:1:2014-1:126,18,0.972916
1:1:2014-1:126,19,0.978301
1:1:2014-1:126,20,0.975117
1:1:2014-1:126,21,0.974462
1:1:2014-1:126,22,0.977261
1:1:2014-1:126,23,0.979044
1:1:2014-1:126,24,0.983921
1:1:2014-1:126,25,0.975169
1:1:2014-1:126,26,0.968565
1:1:2014-1:126,27,0.977533
1:1:2014-1:126,28,0.988379
1:1:2014-1:126,29,0.987816
1:1:2014-1:126,30,0.976183
1:1:2014-1:126,31,0.973934
1:1:2014-1:126,32,0.976994
1:1:2014-1:126,33,0.978072
1:1:2014-1:126,34,0.978204
1:1:2014-1:126,35,0.976389
1:1:2014-1:126,36,0.977451
1:1:2014-1:126,37,0.984494
1:1:2014-1:126,38,0.976900
1:1:2014-1:126,39,0.976626
1:1:2014-1:126,40,0.983806
1:1:2014-1:126,41,0.996242
1:1:2014-1:126,42,0.996303
1:1:2014-1:126,43,0.997753
1:1:2014-1:126,44,0.991682
1:1:2014-1:126,45,1.00279
1:1:2014-1:126,46,0.996557
1:1:2014-1:126,47,0.997545
1:1:2014-1:126,48,0.993470
1:1:2014-1:126,49,0.996465
1:1:2014-1:126,50,0.999514
1:1:2014-1:126,51,0.999590
1:1:2014-1:126,52,0.999153
1:1:2014-1:126,53,0.998168
1:1:2014-1:126,54,1.00470
1:1:2014-1:126,55,1.00216
1:1:2014-1:126,56,1.00233
1:1:2014-1:126,57,1.00114
1:1:2014-1:126,58,1.00060
1:1:2014-1:126,59,1.00175
1:1:2014-1:126,60,1.00350
1:1:2014-1:126,61,1.00866
1:1:2014-1:126,62,1.00596
1:1:2014-1:126,63,1.00393
1:1:2014-1:126,64,1.00634
1:1:2014-1:126,65,1.00792
1:1:2014-1:126,66,1.00840
1:1:2014-1:126,67,1.00516
1:1:2014-1:126,68,1.00387
1:1:2014-1:126,69,1.00316
1:1:2014-1:126,70,1.00111
1:1:2014-1:126,71,1.00047
1:1:2014-1:126,72,1.00196
1:1:2014-1:126,73,0.999866
1:1:2014-1:126,74,0.997783
1:1:2014-1:126,75,1.00190
1:1:2014-1:126,76,0.998532
1:1:2014-1:126,77,0.997807
1:1:2014-1:126,78,0.998478
1:1:2014-1:126,79,0.995906
1:1:2014-1:126,80,0.997482
1:1:2014-1:126,81,0.996260
1:1:2014-1:126,82,0.992448
1:1:2014-1:126,83,0.994723
1:1:2014-1:126,84,0.998355
1:1:2014-1:126,85,1.00157
1:1:2014-1:126,86,1.00100
1:1:2014-1:126,87,0.998649
1:1:2014-1:126,88,0.996557
1:1:2014-1:126,89,0.998536
1:1:2014-1:126,90,1.00198
1:1:2014-1:126,91,1.00387
1:1:2014-1:126,92,1.00464
1:1:2014-1:126,93,1.00401
1:1:2014-1:126,94,1.00288
1:1:2014-1:126,95,1.00168
1:1:2014-1:126,96,0.998268
1:1:2014-1:126,97,0.997769
1:1:2014-1:126,98,0.996768
1:1:2014-1:126,99,0.998136
1:1:2014-1:126,100,1.00000
1:1:2014-1:128,1,0.919125
1:1:2014-1:128,2,0.913862
1:1:2014-1:128,3,0.957394
1:1:2014-1:128,4,0.921957
1:1:2014-1:128,5,1.00411
1:1:2014-1:128,6,1.00838
1:1:2014-1:128,7,0.975088
1:1:2014-1:128,8,0.988714
1:1:2014-1:128,9,0.987762
1:1:2014-1:128,10,1.02213
1:1:2014-1:128,11,1.00698
1:1:2014-1:128,12,0.986945
1:1:2014-1:128,13,0.994006
1:1:2014-1:128,14,0.997209
1:1:2014-1:128,15,0.988685
1:1:2014-1:128,16,0.977426
1:1:2014-1:128,17,0.962620
1:1:2014-1:128,18,0.964591
1:1:2014-1:128,19,0.963831
1:1:2014-1:128,20,0.964162
1:1:2014-1:128,21,0.971979
1:1:2014-1:128,22,0.986918
1:1:2014-1:128,23,0.995289
1:1:2014-1:128,24,0.984057
1:1:2014-1:128,25,0.979921
1:1:2014-1:128,26,0.973624
1:1:2014-1:128,27,0.969823
1:1:2014-1:128,28,0.964350
1:1:2014-1:128,29,0.979953
1:1:2014-1:128,30,0.985038
1:1:2014-1:128,31,0.977440
1:1:2014-1:128,32,0.975983
1:1:2014-1:128,33,0.969252
1:1:2014-1:128,34,0.970070
1:1:2014-1:128,35,0.969213
1:1:2014-1:128,36,0.971366
1:1:2014-1:128,37,0.974989
1:1:2014-1:128,38,0.979378
1:1:2014-1:128,39,0.974132
1:1:2014-1:128,40,0.971224
1:1:2014-1:128,41,0.983729
1:1:2014-1:128,42,0.980961
1:1:2014-1:128,43,0.975285
1:1:2014-1:128,44,0.969613
1:1:2014-1:128,45,0.968818
1:1:2014-1:128,46,0.966098
1:1:2014-1:128,47,0.968809
1:1:2014-1:128,48,0.964331
1:1:2014-1:128,49,0.960027
1:1:2014-1:128,50,0.966779
1:1:2014-1:128,51,0.964623
1:1:2014-1:128,52,0.962029
1:1:2014-1:128,53,0.964367
1:1:2014-1:128,54,0.973280
1:1:2014-1:128,55,0.981319
1:1:2014-1:128,56,0.978533
1:1:2014-1:128,57,0.974752
1:1:2014-1:128,58,0.970458
1:1:2014-1:128,59,0.967801
1:1:2014-1:128,60,0.964844
1:1:2014-1:128,61,0.961157
1:1:2014-1:128,62,0.965152
1:1:2014-1:128,63,0.961331
1:1:2014-1:128,64,0.958021
1:1:2014-1:128,65,0.966579
1:1:2014-1:128,66,0.973045
1:1:2014-1:128,67,0.974494
1:1:2014-1:128,68,0.976237
1:1:2014-1:128,69,0.980307
1:1:2014-1:128,70,0.981026
1:1:2014-1:128,71,0.979871
1:1:2014-1:128,72,0.984836
1:1:2014-1:128,73,0.991422
1:1:2014-1:128,74,0.990039
1:1:2014-1:128,75,0.993614
1:1:2014-1:128,76,0.990676
1:1:2014-1:128,77,0.997238
1:1:2014-1:128,78,1.00484
1:1:2014-1:128,79,1.00282
1:1:2014-1:128,80,1.00071
1:1:2014-1:128,81,0.997591
1:1:2014-1:128,82,0.994730
1:1:2014-1:128,83,0.994437
1:1:2014-1:128,84,0.992274
1:1:2014-1:128,85,0.989441
1:1:2014-1:128,86,0.990225
1:1:2014-1:128,87,0.991060
1:1:2014-1:128,88,0.988315
1:1:2014-1:128,89,0.993417
1:1:2014-1:128,90,0.996268
1:1:2014-1:128,91,0.997767
1:1:2014-1:128,92,0.998693
1:1:2014-1:128,93,0.999714
1:1:2014-1:128,94,0.996799
1:1:2014-1:128,95,0.999688
1:1:2014-1:128,96,1.00391
1:1:2014-1:128,97,1.00285
1:1:2014-1:128,98,1.00437
1:1:2014-1:128,99,1.00155
1:1:2014-1:128,100,1.00000
1:1:2014-1:131,1,0.651212
1:1:2014-1:131,2,0.889494
1:1:2014-1:131,3,1.00791
1:1:2014-1:131,4,0.931333
1:1:2014-1:131,5,0.941552
1:1:2014-1:131,6,0.893145
1:1:2014-1:131,7,0.906643
1:1:2014-1:131,8,1.01204
1:1:2014-1:131,9,1.04310
1:1:2014-1:131,10,1.04677
1:1:2014-1:131,11,1.06412
1:1:2014-1:131,12,1.05861
1:1:2014-1:131,13,1.07173
1:1:2014-1:131,14,1.05729
1:1:2014-1:131,15,1.05975
1:1:2014-1:131,16,1.08092
1:1:2014-1:131,17,1.08468
1:1:2014-1:131,18,1.07552
1:1:2014-1:131,19,1.08450
1:1:2014-1:131,20,1.09881
1:1:2014-1:131,21,1.07753
1:1:2014-1:131,22,1.05818
1:1:2014-1:131,23,1.06201
1:1:2014-1:131,24,1.06281
1:1:2014-1:131,25,1.06304
1:1:2014-1:131,26,1.05296
1:1:2014-1:131,27,1.03969
1:1:2014-1:131,28,1.02917
1:1:2014-1:131,29,1.03192
1:1:2014-1:131,30,1.04497
1:1:2014-1:131,31,1.03708
1:1:2014-1:131,32,1.03063
1:1:2014-1:131,33,1.04039
1:1:2014-1:131,34,1.03214
1:1:2014-1:131,35,1.02468
1:1:2014-1:131,36,1.02549
1:1:2014-1:131,37,1.01823
1:1:2014-1:131,38,1.02404
1:1:2014-1:131,39,1.03210
1:1:2014-1:131,40,1.03411
1:1:2014-1:131,41,1.03291
1:1:2014-1:131,42,1.04762
1:1:2014-1:131,43,1.04598
1:1:2014-1:131,44,1.04944
1:1:2014-1:131,45,1.05062
1:1:2014-1:131,46,1.04193
1:1:2014-1:131,47,1.03881
1:1:2014-1:131,48,1.05057
1:1:2014-1:131,49,1.05161
1:1:2014-1:131,50,1.05380
1:1:2014-1:131,51,1.05301
1:1:2014-1:131,52,1.05653
1:1:2014-1:131,53,1.04975
1:1:2014-1:131,54,1.04238
1:1:2014-1:131,55,1.04677
1:1:2014-1:131,56,1.04167
1:1:2014-1:131,57,1.03813
1:1:2014-1:131,58,1.03146
1:1:2014-1:131,59,1.02786
1:1:2014-1:131,60,1.02955
1:1:2014-1:131,61,1.02966
1:1:2014-1:131,62,1.02530
1:1:2014-1:131,63,1.02686
1:1:2014-1:131,64,1.02170
1:1:2014-1:131,65,1.03546
1:1:2014-1:131,66,1.03729
1:1:2014-1:131,67,1.03213
1:1:2014-1:131,68,1.02868
1:1:2014-1:131,69,1.02869
1:1:2014-1:131,70,1.02330
1:1:2014-1:131,71,1.01806
1:1:2014-1:131,72,1.01549
1:1:2014-1:131,73,1.01311
1:1:2014-1:131,74,1.01414
1:1:2014-1:131,75,1.01408
1:1:2014-1:131,76,1.01136
1:1:2014-1:131,77,1.01381
1:1:2014-1:131,78,1.01473
1:1:2014-1:131,79,1.01190
1:1:2014-1:131,80,1.00965
1:1:2014-1:131,81,1.00829
1:1:2014-1:131,82,1.01164
1:1:2014-1:131,83,1.01197
1:1:2014-1:131,84,1.01637
1:1:2014-1:131,85,1.01207
1:1:2014-1:131,86,1.00971
1:1:2014-1:131,87,1.01311
1:1:2014-1:131,88,1.00901
1:1:2014-1:131,89,1.00498
1:1:2014-1:131,90,1.00625
1:1:2014-1:131,91,1.00383
1:1:2014-1:131,92,1.00429
1:1:2014-1:131,93,1.00529
1:1:2014-1:131,94,1.00343
1:1:2014-1:131,95,1.00140
1:1:2014-1:131,96,1.00560
1:1:2014-1:131,97,1.00467
1:1:2014-1:131,98,1.00244
1:1:2014-1:131,99,1.00305
1:1:2014-1:131,100,1.00000
1:1:2014-1:135,1,0.849870
1:1:2014-1:135,2,1.08664
1:1:2014-1:135,3,0.982115
1:1:2014-1:135,4,1.01488
1:1:2014-1:135,5,1.04072
1:1:2014-1:135,6,0.982825
1:1:2014-1:135,7,1.02547
1:1:2014-1:135,8,1.06810
1:1:2014-1:135,9,1.04516
1:1:2014-1:135,10,1.00946
1:1:2014-1:135,11,1.02769
1:1:2014-1:135,12,1.02172
1:1:2014-1:135,13,1.04445
1:1:2014-1:135,14,1.03445
1:1:2014-1:135,15,1.03302
1:1:2014-1:135,16,1.01096
1:1:2014-1:135,17,1.00438
1:1:2014-1:135,18,0.992175
1:1:2014-1:135,19,0.985498
1:1:2014-1:135,20,0.983895
1:1:2014-1:135,21,0.983394
1:1:2014-1:135,22,0.989964
1:1:2014-1:135,23,0.976989
1:1:2014-1:135,24,0.981626
1:1:2014-1:135,25,0.977949
1:1:2014-1:135,26,0.988687
1:1:2014-1:135,27,0.988226
1:1:2014-1:135,28,0.991756
1:1:2014-1:135,29,1.01427
1:1:2014-1:135,30,1.01739
1:1:2014-1:135,31,1.02375
1:1:2014-1:135,32,1.01664
1:1:2014-1:135,33,1.01035
1:1:2014-1:135,34,1.00759
1:1:2014-1:135,35,1.00810
1:1:2014-1:135,36,0.999411
1:1:2014-1:135,37,0.999239
1:1:2014-1:135,38,0.996602
1:1:2014-1:135,39,0.993825
1:1:2014-1:135,40,1.00228
1:1:2014-1:135,41,1.01465
1:1:2014-1:135,42,1.01047
1:1:2014-1:135,43,1.00750
1:1:2014-1:135,44,1.01814
1:1:2014-1:135,45,1.01345
1:1:2014-1:135,46,1.00926
1:1:2014-1:135,47,1.00833
1:1:2014-1:135,48,1.00414
1:1:2014-1:135,49,0.999629
1:1:2014-1:135,50,0.999286
1:1:2014-1:135,51,1.00137
1:1:2014-1:135,52,0.995906
1:1:2014-1:135,53,0.993680
1:1:2014-1:135,54,0.990084
1:1:2014-1:135,55,0.988935
1:1:2014-1:135,56,0.984931
1:1:2014-1:135,57,0.980890
1:1:2014-1:135,58,0.989578
1:1:2014-1:135,59,0.988660
1:1:2014-1:135,60,0.986372
1:1:2014-1:135,61,0.994898
1:1:2014-1:135,62,0.991906
1:1:2014-1:135,63,0.992883
1:1:2014-1:135,64,0.995615
1:1:2014-1:135,65,0.994585
1:1:2014-1:135,66,0.992113
1:1:2014-1:135,67,0.989500
1:1:2014-1:135,68,0.986636
1:1:2014-1:135,69,0.987643
1:1:2014-1:135,70,0.985665
1:1:2014-1:135,71,0.980993
1:1:2014-1:135,72,0.983729
1:1:2014-1:135,73,0.982294
1:1:2014-1:135,74,0.987803
1:1:2014-1:135,75,0.995428
1:1:2014-1:135,76,0.993920
1:1:2014-1:135,77,0.995943
1:1:2014-1:135,78,0.993910
1:1:2014-1:135,79,0.993010
1:1:2014-1:135,80,1.00060
1:1:2014-1:135,81,1.00271
1:1:2014-1:135,82,0.999759
1:1:2014-1:135,83,0.995454
1:1:2014-1:135,84,0.994720
1:1:2014-1:135,85,0.995409
1:1:2014-1:135,86,0.994398
1:1:2014-1:135,87,0.990567
1:1:2014-1:135,88,0.989267
1:1:2014-1:135,89,0.990819
1:1:2014-1:135,90,0.992499
1:1:2014-1:135,91,0.992287
1:1:2014-1:135,92,0.993488
1:1:2014-1:135,93,0.994270
1:1:2014-1:135,94,0.996688
1:1:2014-1:135,95,0.999177
1:1:2014-1:135,96,0.999012
1:1:2014-1:135,97,1.00230
1:1:2014-1:135,98,1.00372
1:1:2014-1:135,99,1.00102
1:1:2014-1:135,100,1.00000
1:1:2014-1:137,1,0.950947
1:1:2014-1:137,2,0.961167
1:1:2014-1:137,3,0.989980
1:1:2014-1:137,4,0.985866
1:1:2014-1:137,5,0.978882
1:1:2014-1:137,6,0.983982
1:1:2014-1:137,7,0.983750
1:1:2014-1:137,8,1.00385
1:1:2014-1:137,9,1.00221
1:1:2014-1:137,10,1.00061
1:1:2014-1:137,11,1.01845
1:1:2014-1:137,12,1.01501
1:1:2014-1:137,13,1.01041
1:1:2014-1:137,14,1.01708
1:1:2014-1:137,15,1.01262
1:1:2014-1:137,16,1.01115
1:1:2014-1:137,17,1.01133
1:1:2014-1:137,18,1.01914
1:1:2014-1:137,19,1.01674
1:1:2014-1:137,20,1.01520
1:1:2014-1:137,21,1.01402
1:1:2014-1:137,22,1.01260
1:1:2014-1:137,23,1.01030
1:1:2014-1:137,24,1.00780
1:1:2014-1:137,25,1.00639
1:1:2014-1:137,26,1.00460
1:1:2014-1:137,27,1.00337
1:1:2014-1:137,28,1.00181
1:1:2014-1:137,29,1.00076
1:1:2014-1:137,30,1.00054
1:1:2014-1:137,31,1.00514
1:1:2014-1:137,32,1.00345
1:1:2014-1:137,33,1.00248
1:1:2014-1:137,34,1.00571
1:1:2014-1:137,35,1.00564
1:1:2014-1:137,36,1.00499
1:1:2014-1:137,37,1.00429
1:1:2014-1:137,38,1.00291
1:1:2014-1:137,39,1.00282
1:1:2014-1:137,40,1.00312
1:1:2014-1:137,41,1.00205
1:1:2014-1:137,42,1.00199
1:1:2014-1:137,43,1.00133
1:1:2014-1:137,44,1.00070
1:1:2014-1:137,45,1.00372
1:1:2014-1:137,46,1.00277
1:1:2014-1:137,47,1.00213
1:1:2014-1:137,48,1.00237
1:1:2014-1:137,49,1.00522
1:1:2014-1:137,50,1.00611
1:1:2014-1:137,51,1.00519
1:1:2014-1:137,52,1.00416
1:1:2014-1:137,53,1.00402
1:1:2014-1:137,54,1.00291
1:1:2014-1:137,55,1.00313
1:1:2014-1:137,56,1.00256
1:1:2014-1:137,57,1.00220
1:1:2014-1:137,58,1.00147
1:1:2014-1:137,59,1.00151
1:1:2014-1:137,60,1.00134
1:1:2014-1:137,61,1.00243
1:1:2014-1:137,62,1.00178
1:1:2014-1:137,63,1.00097
1:1:2014-1:137,64,1.00076
1:1:2014-1:137,65,1.00243
1:1:2014-1:137,66,1.00227
1:1:2014-1:137,67,1.00162
1:1:2014-1:137,68,1.00117
1:1:2014-1:137,69,1.00051
1:1:2014-1:137,70,1.00030
1:1:2014-1:137,71,1.00064
1:1:2014-1:137,72,1.00038
1:1:2014-1:137,73,1.00056
1:1:2014-1:137,74,1.00107
1:1:2014-1:137,75,1.00041
1:1:2014-1:137,76,1.00091
1:1:2014-1:137,77,1.00077
1:1:2014-1:137,78,1.00062
1:1:2014-1:137,79,1.00035
1:1:2014-1:137,80,1.00074
1:1:2014-1:137,81,1.00061
1:1:2014-1:137,82,1.00047
1:1:2014-1:137,83,1.00090
1:1:2014-1:137,84,1.00068
1:1:2014-1:137,85,1.00057
1:1:2014-1:137,86,1.00023
1:1:2014-1:137,87,0.999669
1:1:2014-1:137,88,1.00107
1:1:2014-1:137,89,1.00082
